LLAVE,MUNICIPIO,CLAVECCT,NOMBRE,TURNO,PERIODO,TIPO,NIVEL,SUBNIVEL,NIV,SEREDU,SOSADMI,SEXO,TOTAL_DIS,CEGUERA,BAJA VISIÓN,SORDERA,HIPOACUSIA,SORDOCEGUERA,DISCAPACIDAD MOTRIZ,DISCAPACIDAD INTELECTUAL,DISCAPACIDAD PSICOSOCIAL,TRANSTORNO DEL ESPECTRO AUTISTA,DISCAPACIDAD MÚLTIPLE,TRANSTORNO POR DÉFICIT DE ATENCIÓN E HIPERACTIVIDAD,APTITUDES SOBRESALIENTES,OTRAS CONDICIONES,USAER CORRESPONDE
13DJN0168Q1,HUEJUTLA DE REYES,13DJN0168Q,CADETE FRANCISCO MARQUEZ,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,4,0,0,0,0,0,0,0,0,0,1,0,0,3,
13DJN0170E1,EL ARENAL,13DJN0170E,ESTADO DE HIDALGO,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,2,0,0,0,0,0,0,0,0,0,1,1,0,0,
13DJN0171D1,AJACUBA,13DJN0171D,LIC. JOSE MA. IGLESIAS,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,1,0,0,0,0,0,1,0,0,0,0,0,0,0,
13DJN0172C1,ZACUALTIPAN DE ANGELES,13DJN0172C,MARIA VARGAS DE ITA,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,2,0,0,0,0,0,0,0,0,0,0,0,0,2,
13DJN0173B1,MINERAL DEL MONTE,13DJN0173B,MARIA RAMOS AVILA,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,3,0,0,0,0,0,0,0,0,0,1,0,0,2,
13DJN0175Z1,CHAPANTONGO,13DJN0175Z,NIĂ‘OS DEL VALLE,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,1,0,0,0,0,0,0,0,0,1,0,0,0,0,
13DJN0180L1,TULA DE ALLENDE,13DJN0180L,GRAL. ALVARO OBREGON,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,3,0,0,0,0,0,0,0,3,0,0,0,0,0,
13DJN0182J1,HUICHAPAN,13DJN0182J,CAMPANITA,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,1,0,0,0,0,0,1,0,0,0,0,0,0,0,
13DJN0183I1,ATOTONILCO DE TULA,13DJN0183I,JOSE MARIANO MICHELENA,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,1,0,0,0,0,0,0,0,0,1,0,0,0,0,
13DJN0188D1,IXMIQUILPAN,13DJN0188D,EL MEZQUITAL,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,2,0,0,0,0,0,0,0,0,0,0,0,0,2,
13DJN0190S1,SAN AGUSTIN TLAXIACA,13DJN0190S,LUIS PASTEUR,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,2,0,0,0,0,0,0,0,0,0,0,0,0,2,
13DJN0192Q1,TULA DE ALLENDE,13DJN0192Q,GRAL. IGNACIO MEJIA,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,2,0,1,0,0,0,0,0,0,1,0,0,0,0,
13DJN0197L1,SAN FELIPE ORIZATLAN,13DJN0197L,HUITZITZILI,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,1,0,0,0,0,0,0,0,0,0,0,0,0,1,
13DJN0201H1,TEPEJI DEL RIO DE OCAMPO,13DJN0201H,12 DE OCTUBRE,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,1,0,0,0,0,0,0,0,0,0,0,0,0,1,
13DJN0202G1,TEPEJI DEL RIO DE OCAMPO,13DJN0202G,RAFAEL SALGADO,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
13DJN0205D1,HUICHAPAN,13DJN0205D,ADOLFO RUIZ CORTINES,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,1,0,0,0,0,0,0,0,0,0,0,0,0,1,
13DJN0206C1,TEZONTEPEC DE ALDAMA,13DJN0206C,DR. MARIANO HIDALGO,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,1,0,0,0,0,0,0,0,0,0,0,0,0,1,
13DJN0213M1,AJACUBA,13DJN0213M,ISAAC NEWTON,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,1,0,0,0,0,0,0,0,0,0,1,0,0,0,
13DJN0214L1,TEPEAPULCO,13DJN0214L,MINA PURISIMA GRANDE,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
13DJN0220W1,TECOZAUTLA,13DJN0220W,JONAS SALK,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,1,0,0,0,0,0,0,0,0,0,0,0,0,1,
13DJN0222U1,SAN FELIPE ORIZATLAN,13DJN0222U,AHUATL,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,3,0,0,0,0,0,1,0,0,0,0,2,0,0,
13DJN0223T1,ACATLAN,13DJN0223T,RUBEN DARIO,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,2,0,0,0,0,0,0,0,0,0,0,0,0,2,
13DJN0224S1,HUEJUTLA DE REYES,13DJN0224S,PROFR. IGNACIO LUGO TERAN,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,4,0,0,0,0,0,0,0,0,0,0,0,0,4,
13DJN0235Y1,MIXQUIAHUALA DE JUAREZ,13DJN0235Y,JOSE LUIS GAY LUSSAC,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,1,0,0,0,0,0,0,0,0,1,0,0,0,0,
13DJN0238V1,MIXQUIAHUALA DE JUAREZ,13DJN0238V,ERA DENHI RATOJA,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,1,0,0,0,0,0,0,0,0,1,0,0,0,0,
13DJN0244F1,TECOZAUTLA,13DJN0244F,21 DE MARZO,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
13DJN0247C1,FRANCISCO I. MADERO,13DJN0247C,LUIS G. URBINA,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,1,0,0,0,0,0,0,0,0,1,0,0,0,0,
13DJN0249A1,PACHUCA DE SOTO,13DJN0249A,PROFRA. MA. DEL ROSARIO CASTILLO,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,4,0,0,0,0,0,0,0,0,2,0,1,0,1,
13DJN0250Q1,FRANCISCO I. MADERO,13DJN0250Q,UADRI,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,1,0,0,0,0,0,0,0,0,1,0,0,0,0,
13DJN0252O1,PACHUCA DE SOTO,13DJN0252O,CARMEN ROMANO DE LOPEZ PORTILLO,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,7,0,0,0,0,0,1,0,0,2,0,0,0,4,
13DJN0260X1,TEZONTEPEC DE ALDAMA,13DJN0260X,ENRIQUE REBSAMEN,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,2,0,0,0,0,0,0,0,0,0,1,0,0,1,
13DJN0269O1,MIXQUIAHUALA DE JUAREZ,13DJN0269O,VALENTIN GOMEZ FARIAS,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,2,0,0,0,0,0,0,0,0,1,0,1,0,0,
13DJN0276Y1,TLAXCOAPAN,13DJN0276Y,LEONA VICARIO,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,2,0,0,0,1,0,0,0,0,1,0,0,0,0,
13DJN0277X1,TULA DE ALLENDE,13DJN0277X,TOLTECA,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,2,0,1,0,0,0,0,0,0,1,0,0,0,0,
13DJN0278W1,MINERAL DE LA REFORMA,13DJN0278W,JOSEFA ORTIZ DE DOMINGUEZ,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,2,1,0,0,0,0,0,0,0,0,0,1,0,0,
13DJN0281J1,CALNALI,13DJN0281J,PONCIANO ARRIAGA,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,2,0,1,0,0,0,1,0,0,0,0,0,0,0,
13DJN0282I1,ATOTONILCO EL GRANDE,13DJN0282I,PROFRA. CRUZ MONTER,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,2,0,0,0,0,0,1,0,0,0,1,0,0,0,
13DJN0286E1,PACHUCA DE SOTO,13DJN0286E,CLUB DE LEONES,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,11,0,0,0,0,0,0,0,0,0,0,0,1,10,
13DJN0287D1,PACHUCA DE SOTO,13DJN0287D,ALFA,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,1,0,0,0,0,0,0,1,0,0,0,0,0,0,
13DJN0288C1,HUICHAPAN,13DJN0288C,PROFR. PAZ LOZANO,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,3,0,0,0,0,0,0,0,0,0,0,0,0,3,
13DJN0291Q1,TULANCINGO DE BRAVO,13DJN0291Q,FEDERICO FROEBEL,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,1,0,0,0,0,0,0,0,0,1,0,0,0,0,
13DJN0294N1,TIANGUISTENGO,13DJN0294N,HEROES 16 DE JULIO,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,5,0,0,0,0,0,0,0,0,0,0,0,5,0,
13DJN0297K1,JALTOCAN,13DJN0297K,FEDERICO FROEBEL,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,6,0,0,0,0,0,0,3,0,1,0,2,0,0,
13DJN0299I1,ACTOPAN,13DJN0299I,EMILIA ABITIA DE ROSSELL,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,2,0,0,0,0,0,0,0,0,0,0,0,0,2,
13DJN0315J1,HUEHUETLA,13DJN0315J,EGLANTYNE JEBB,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,7,0,0,0,0,0,0,0,0,0,1,1,0,5,
13DJN0325Q1,TULANCINGO DE BRAVO,13DJN0325Q,LEONARDO DA VINCI,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,5,0,0,0,0,0,1,0,0,3,0,0,0,1,
13DJN0330B1,ATOTONILCO DE TULA,13DJN0330B,JUAN ENRIQUE PESTALOZZI,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,13,0,0,0,0,0,0,0,0,0,0,0,0,13,
13DJN0337V1,HUASCA DE OCAMPO,13DJN0337V,ESPERANZA DEL MAĂ‘ANA,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,1,0,0,0,0,0,0,0,0,1,0,0,0,0,
13DJN0338U1,HUASCA DE OCAMPO,13DJN0338U,EDUCACION RURAL,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,2,0,0,0,0,0,0,0,0,1,0,0,0,1,
13DJN0345D1,TECOZAUTLA,13DJN0345D,HOMERO,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,1,0,0,0,0,0,0,0,0,0,0,0,1,0,
13DJN0346C1,TECOZAUTLA,13DJN0346C,JORGE BIZET,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,3,0,0,0,0,0,0,0,0,0,1,0,2,0,
13DJN0348A1,ACTOPAN,13DJN0348A,LUIS GONZALEZ OBREGON,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
13DJN0350P1,ALFAJAYUCAN,13DJN0350P,JUANA DE ARCO,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
13DJN0354L1,HUEJUTLA DE REYES,13DJN0354L,XOCHIMILLI ALTEPETL,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,6,0,0,1,0,0,1,0,0,3,0,1,0,0,
13DJN0355K1,ACTOPAN,13DJN0355K,MAĂ‘UTZI,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
13DJN0359G1,SANTIAGO DE ANAYA,13DJN0359G,MANUEL PAYNO,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
13DJN0360W1,SANTIAGO DE ANAYA,13DJN0360W,AXAYACATL,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,2,0,0,0,0,0,0,0,0,0,0,0,0,2,
13DJN0363T1,HUASCA DE OCAMPO,13DJN0363T,VIOLETA,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,1,0,0,0,0,0,1,0,0,0,0,0,0,0,
13DJN0367P1,YAHUALICA,13DJN0367P,HUICACALLI,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,3,0,0,0,0,0,0,0,0,1,0,0,0,2,
13DJN0372A1,HUICHAPAN,13DJN0372A,MOTOLINIA,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
13DJN0376X1,TECOZAUTLA,13DJN0376X,INDEPENDENCIA,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,2,0,0,0,0,0,0,0,0,0,0,2,0,0,
13DJN0379U1,IXMIQUILPAN,13DJN0379U,ATAHUALPA,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,1,0,0,0,0,0,0,0,0,0,0,0,0,1,
13DJN0387C1,TASQUILLO,13DJN0387C,GUILLERMO PRIETO,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,1,0,0,0,0,0,0,1,0,0,0,0,0,0,
13DJN0388B1,TEPEHUACAN DE GUERRERO,13DJN0388B,SIERRA MADRE ORIENTAL,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,5,0,0,0,0,0,0,0,0,0,0,2,0,3,
13DJN0393N1,IXMIQUILPAN,13DJN0393N,DIEGO ALARCON DE OCAĂ‘A,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,1,0,0,0,0,0,0,0,0,1,0,0,0,0,
13DJN0394M1,IXMIQUILPAN,13DJN0394M,JUANITA RESENDIZ DE CHAVEZ,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,1,0,0,0,0,0,0,0,0,0,0,0,0,1,
13DJN0396K1,IXMIQUILPAN,13DJN0396K,JOSE MARTI,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,1,0,0,0,0,0,0,0,0,1,0,0,0,0,
13DJN0397J1,TLANCHINOL,13DJN0397J,NO MILE INXOCHITL,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,3,0,0,0,0,0,0,0,0,0,0,0,0,3,
13DJN0399H1,ALMOLOYA,13DJN0399H,MINA EL LOBO,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,1,0,0,0,0,0,0,0,0,1,0,0,0,0,
13DJN0404C1,ZACUALTIPAN DE ANGELES,13DJN0404C,PROFR. JOSE MARIA LICONA,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,2,0,0,0,0,0,0,0,0,0,0,0,0,2,
13DJN0407Z1,ZACUALTIPAN DE ANGELES,13DJN0407Z,ALEJANDRO DURAN RUIZ,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,3,0,0,0,0,0,0,0,0,0,0,0,0,3,
13DJN0408Z1,ZACUALTIPAN DE ANGELES,13DJN0408Z,16 DE ENERO DE 1869,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,1,0,0,0,0,0,0,0,0,0,0,0,0,1,
13DJN0409Y1,ALMOLOYA,13DJN0409Y,MINA DE DOLORES,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,1,0,0,0,0,0,0,0,0,0,0,0,0,1,
13DJN0412L1,EMILIANO ZAPATA,13DJN0412L,REFINERIA HACIENDA DE LORETO,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,3,0,0,0,0,0,2,0,0,0,0,0,0,1,
13DJN0415I1,TEPEJI DEL RIO DE OCAMPO,13DJN0415I,HANS CRISTIAN ANDERSEN,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,5,0,1,0,0,0,2,1,0,1,0,0,0,0,
13DJN0418F1,TEPEJI DEL RIO DE OCAMPO,13DJN0418F,DOMINGO BECERRA,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,1,0,0,0,1,0,0,0,0,0,0,0,0,0,
13DJN0420U1,TEPEJI DEL RIO DE OCAMPO,13DJN0420U,EL NIGROMANTE,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,1,0,0,0,0,0,0,0,0,1,0,0,0,0,
13DJN0421T1,PACHUCA DE SOTO,13DJN0421T,EL EJERCITO MEXICANO,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,1,0,0,0,0,0,0,0,0,0,0,0,0,1,
13DJN0429L1,CUAUTEPEC DE HINOJOSA,13DJN0429L,GREGORIO MENDEL,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,1,0,0,0,0,0,0,0,0,0,1,0,0,0,
13DJN0430A1,CUAUTEPEC DE HINOJOSA,13DJN0430A,FRANCISCO REDI,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,2,0,0,0,0,0,1,0,0,1,0,0,0,0,
13DJN0431Z1,CUAUTEPEC DE HINOJOSA,13DJN0431Z,VASCO DE QUIROGA,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,3,0,0,0,0,0,0,0,0,0,0,0,0,3,
13DJN0440H1,TULANCINGO DE BRAVO,13DJN0440H,JUANA DE ARCO,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,2,0,0,0,0,0,0,0,0,1,0,1,0,0,
13DJN0441G1,TULANCINGO DE BRAVO,13DJN0441G,LOPE DE VEGA,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,7,0,1,0,0,0,1,0,0,0,1,1,0,3,
13DJN0443E1,ATITALAQUIA,13DJN0443E,ANTONIO MA. BUCARELI Y URZUA,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,2,0,0,0,0,1,0,0,0,0,0,1,0,0,
13DJN0447A1,MINERAL DEL MONTE,13DJN0447A,METZERI,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,6,0,0,0,0,0,0,1,0,1,0,1,0,3,
13DJN0448Z1,ATOTONILCO DE TULA,13DJN0448Z,FRAY JUAN DE ZUMARRAGA,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,1,0,0,0,0,0,0,0,0,0,0,0,0,1,
13DJN0449Z1,ATOTONILCO DE TULA,13DJN0449Z,RICARDO FLORES MAGON,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,12,0,0,0,0,0,0,0,0,0,0,0,0,12,
13DJN0451N1,ATOTONILCO DE TULA,13DJN0451N,SIMON BOLIVAR,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
13DJN0453L1,TEZONTEPEC DE ALDAMA,13DJN0453L,RAMON LOPEZ VELARDE,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,1,0,0,0,0,0,0,0,0,0,0,1,0,0,
13DJN0454K1,TULA DE ALLENDE,13DJN0454K,GRAL. ABELARDO L. RODRIGUEZ,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,2,0,0,0,0,0,0,0,0,1,0,0,0,1,
13DJN0457H1,TLAHUELILPAN,13DJN0457H,FRANZ LISZT,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,1,0,0,0,0,0,0,1,0,0,0,0,0,0,
13DJN0458G1,TLAHUELILPAN,13DJN0458G,PABLO MONTESINOS,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,1,0,0,0,0,0,0,0,0,0,1,0,0,0,
13DJN0465Q1,MINERAL DE LA REFORMA,13DJN0465Q,JOSE MARTINEZ RUIZ,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,1,0,0,0,0,0,0,0,0,0,0,0,0,1,
13DJN0468N1,TIZAYUCA,13DJN0468N,DANIEL ROSS LANDA,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,1,0,0,0,0,0,0,0,0,1,0,0,0,0,
13DJN0472Z1,ZEMPOALA,13DJN0472Z,JUAN LEON MERA,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,2,0,1,0,0,0,0,0,0,0,0,0,0,1,
13DJN0478U1,MIXQUIAHUALA DE JUAREZ,13DJN0478U,GALILEO GALILEI,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,2,0,0,0,0,0,0,0,0,0,0,1,0,1,
13DJN0482G1,CHILCUAUTLA,13DJN0482G,COLIBRI,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,2,0,0,0,0,0,0,0,0,0,0,1,0,1,
13DJN0483F1,CHILCUAUTLA,13DJN0483F,GRADENHI DENZA,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,2,0,1,0,0,0,1,0,0,0,0,0,0,0,
13DJN0484E1,MIXQUIAHUALA DE JUAREZ,13DJN0484E,20 DE NOVIEMBRE,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,4,0,0,0,0,0,3,0,0,1,0,0,0,0,
13DJN0492N1,MIXQUIAHUALA DE JUAREZ,13DJN0492N,MAURICIO RAVEL,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,2,0,0,0,0,0,0,0,0,1,0,0,0,1,
13DJN0493M1,PROGRESO DE OBREGON,13DJN0493M,MOCTEZUMA ILHUICAMINA,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,11,0,0,0,0,0,0,0,0,1,0,0,0,10,
13DJN0494L1,FRANCISCO I. MADERO,13DJN0494L,JUAN ENRIQUE PESTALOZZI,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,1,0,0,0,0,0,0,0,0,1,0,0,0,0,
13DJN0495K1,IXMIQUILPAN,13DJN0495K,CLUB DE LEONES DE IXMIQUILPAN,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,6,0,0,0,0,0,0,0,0,1,0,1,0,4,
13DJN0503C1,LA MISION,13DJN0503C,FRANCISCO JAVIER MINA,1,I2023,EDUCACION BASICA,PREESCOLAR,PREESCOLAR GENERAL,2,General,Federal Transferido,TOTAL,2,0,0,0,0,0,0,0,0,0,0,0,0,2,
